count,generation_bin,group,level,p_above_threshold,p_argmax,p_argmax_given_above,ratio_iqr,ratio_max,ratio_mean,ratio_median,ratio_min,ratio_p90,ratio_p95,ratio_q1,ratio_q3,raw_max,raw_mean,raw_median,raw_min,raw_p90,raw_p95,raw_q1,raw_q3,severity,suite
2015,Generation 1,D03 Type-II,suite,0.031265508684863524,0.0,0.0,0.431357375019339,1.8030139935414102,0.387787687629661,0.3304442036836343,0.0,0.8002038735983554,0.923487599152449,0.14285714285714032,0.5742145178764794,0.36060279870828205,0.0775575375259322,0.06608884073672687,0.0,0.1600407747196711,0.18469751983048982,0.028571428571428067,0.11484290357529588,resource,D03 Type-II
2015,Generation 1,D03 Type-II,suite,0.05161290322580645,0.0,0.0,0.5161608352800426,1.2727272727272543,0.39694312138167526,0.29906542056074303,0.0,0.8795549519949608,1.0024057738572438,0.13307984790874314,0.6492406831887858,0.25454545454545086,0.07938862427633506,0.059813084112148605,0.0,0.17591099039899216,0.2004811547714488,0.026615969581748628,0.12984813663775718,kv,D03 Type-II
2015,Generation 1,D03 Type-II,suite,0.7166253101736972,0.22133995037220844,0.30886426592797783,1.1426766821022925,3.6605668684645014,1.4835190820518567,1.463947560087399,0.019525065963060327,2.573519627411842,2.876557191392979,0.8851442959519671,2.0278209780542595,0.7321133736929003,0.29670381641037136,0.2927895120174798,0.0039050131926120653,0.5147039254823684,0.5753114382785958,0.17702885919039343,0.40556419561085194,region,D03 Type-II
2015,Generation 1,D03 Type-II,suite,1.0,0.6590570719602977,0.6590570719602977,0.08296623769446487,2.2935196950444725,2.1103836558002187,2.108225108225108,1.9343945972021226,2.1926786118883146,2.2130128139181324,2.0678644995848705,2.1508307372793354,0.45870393900889456,0.42207673116004374,0.42164502164502166,0.3868789194404245,0.4385357223776629,0.44260256278362653,0.4135728999169741,0.43016614745586707,tou,D03 Type-II
2015,Generation 1,D03 Type-II,suite,0.9995037220843672,0.11712158808933003,0.11717974180734857,0.31628106954698576,2.4006734006734005,1.8620902569713116,1.8680113094699038,0.9827380952380954,2.1582596427206284,2.2199099244248237,1.7125540567453277,2.0288351262923134,0.48013468013468014,0.3724180513942623,0.37360226189398077,0.19654761904761908,0.4316519285441257,0.4439819848849647,0.3425108113490656,0.40576702525846275,demand,D03 Type-II
2015,Generation 1,D03 Type-II,suite,0.688833746898263,0.0024813895781637717,0.0036023054755043226,0.3201566491397174,2.22731906218141,1.140281286757052,1.1213047910295426,0.4603174603174522,1.4497354497354242,1.5833333333333017,0.9642470205850313,1.2844036697247487,0.44546381243628197,0.22805625735141039,0.22426095820590852,0.09206349206349045,0.28994708994708485,0.3166666666666604,0.19284940411700627,0.25688073394494976,compressible,D03 Type-II
1000,1-10,type_ii_D03II_long_long_j50_i8101_a101_g50,run,0.001,0.0,0.0,0.207671957671954,1.153439153439133,0.20341269841269483,0.15608465608465333,0.005291005291005198,0.39682539682538986,0.5611111111111009,0.07936507936507797,0.287037037037032,0.23068783068782664,0.040682539682538967,0.03121693121693067,0.0010582010582010396,0.07936507936507797,0.1122222222222202,0.015873015873015595,0.057407407407406394,resource,D03 Type-II
1000,1-10,type_ii_D03II_long_long_j50_i8101_a101_g50,run,0.026,0.0,0.0,0.3877890611801518,1.103341103341089,0.3085618858158301,0.22061278255972602,0.0,0.7544741289128422,0.8997296283359736,0.0613496932515327,0.4491387544316845,0.2206682206682178,0.061712377163166035,0.04412255651194521,0.0,0.15089482578256844,0.17994592566719472,0.01226993865030654,0.08982775088633689,kv,D03 Type-II
1000,1-10,type_ii_D03II_long_long_j50_i8101_a101_g50,run,0.593,0.106,0.178752107925801,0.8591027763033771,3.372193436960276,1.234106071873331,1.1299546440544277,0.01619239753663234,2.2229543995610843,2.5280080889787664,0.8018396320735856,1.6609424083769626,0.6744386873920553,0.24682121437466623,0.22599092881088556,0.0032384795073264684,0.44459087991221696,0.5056016177957533,0.16036792641471712,0.33218848167539256,region,D03 Type-II
1000,1-10,type_ii_D03II_long_long_j50_i8101_a101_g50,run,1.0,0.871,0.871,0.07427640148935577,2.2676991150442474,2.1250982230556033,2.1272821280844383,1.951127819548872,2.1954887218045114,2.208472220266068,2.088025472118677,2.162301873608033,0.45353982300884954,0.4250196446111207,0.42545642561688773,0.3902255639097744,0.43909774436090226,0.4416944440532136,0.4176050944237354,0.4324603747216066,tou,D03 Type-II
